original_path,final_path
Afzelia bella/sub_034/Afzelia bella_OGHV743_(235).png,train/Afzelia bella/Afzelia bella_OGHV743_(235).png
Dalbergia oliveri/sub_001/Dalbergia oliveri_3237.3_ (17).png,train/Dalbergia oliveri/Dalbergia oliveri_3237.3_ (17).png
Peltogyne pubescens/sub_056/3377. Peltogyne pubescens.3 (104).png,train/Peltogyne pubescens/3377. Peltogyne pubescens.3 (104).png
Pterocarpus macrocarpus/sub_027/137_2.png,train/Pterocarpus macrocarpus/137_2.png
Sindora tonkinensis/sub_072/3381. Sindora tonkinensis.10 (325).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.10 (325).png
Pterocarpus soyauxii/sub_019/137.png,train/Pterocarpus soyauxii/137__3d4bed51.png
Peltogyne pubescens/sub_010/3377. Peltogyne pubescens.9 (297).png,train/Peltogyne pubescens/3377. Peltogyne pubescens.9 (297).png
Pterocarpus soyauxii/sub_037/122_1.png,train/Pterocarpus soyauxii/122_1__d8febaed.png
Dalbergia rimosa/sub_003/3414. Dalbergia rimosa.1(21).png,train/Dalbergia rimosa/3414. Dalbergia rimosa.1(21).png
Dalbergia oliveri/sub_027/Dalbergia oliveri_3237.10_ (4).png,train/Dalbergia oliveri/Dalbergia oliveri_3237.10_ (4).png
Dalbergia oliveri/sub_060/Dalbergia oliveri_3237.8_ (12).png,train/Dalbergia oliveri/Dalbergia oliveri_3237.8_ (12).png
Guibourtia arnoldiana/sub_043/3411. Guibourtia arnoldiana.8 (242).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.8 (242).png
Afzelia quanzensis/sub_026/139_2.png,train/Afzelia quanzensis/139_2__1d7fccdc.png
Pterocarpus sp/sub_004/133_3.png,train/Pterocarpus sp/133_3.png
Pterocarpus indicus/sub_025/3395. Pterocarpus indicus.5 (138).png,train/Pterocarpus indicus/3395. Pterocarpus indicus.5 (138).png
Guibourtia arnoldiana/sub_001/3411. Guibourtia arnoldiana.8 (232).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.8 (232).png
Dalbergia cochinchinensis/sub_033/Dalbergia cochinchinensis.3280.1 (20).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.1 (20).png
Pterocarpus soyauxii/sub_004/161_1.png,train/Pterocarpus soyauxii/161_1.png
Afzelia quanzensis/sub_054/145_3.png,train/Afzelia quanzensis/145_3.png
Afzelia africana/sub_064/doussie7.png,train/Afzelia africana/doussie7.png
Afzelia africana/sub_025/doussie43.png,train/Afzelia africana/doussie43.png
Pterocarpus soyauxii/sub_096/126.png,train/Pterocarpus soyauxii/126__19b3c016.png
Pterocarpus indicus/sub_013/3395. Pterocarpus indicus.1 (2).png,train/Pterocarpus indicus/3395. Pterocarpus indicus.1 (2).png
Guibourtia arnoldiana/sub_018/3411. Guibourtia arnoldiana.5 (156).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.5 (156).png
Dalbergia cochinchinensis/sub_051/Dalbergia cochinchinensis.3280.9 (13).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.9 (13).png
Peltogyne pubescens/sub_028/3377. Peltogyne pubescens.2 (71).png,train/Peltogyne pubescens/3377. Peltogyne pubescens.2 (71).png
Guibourtia ehie/sub_069/Guibourtia ehie_GHQN943_3_(112).png,train/Guibourtia ehie/Guibourtia ehie_GHQN943_3_(112).png
Pterocarpus soyauxii/sub_043/112.png,train/Pterocarpus soyauxii/112__29cab2e7.png
Dalbergia rimosa/sub_001/3414. Dalbergia rimosa.10 (289).png,train/Dalbergia rimosa/3414. Dalbergia rimosa.10 (289).png
Dalbergia tonkinensis/sub_032/3353. Dalbergia tonkinensis.2.(51).png,train/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.2.(51).png
Guibourtia arnoldiana/sub_002/3411. Guibourtia arnoldiana.5 (155).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.5 (155).png
Dalbergia melanoxylon/sub_002/3352. Dalbergia melanoxylon.7.(183).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.7.(183).png
Sindora cochinchinensis/sub_047/gụ5_1.png,train/Sindora cochinchinensis/gụ5_1.png
Dalbergia rimosa/sub_019/3414. Dalbergia rimosa.6 (162).png,train/Dalbergia rimosa/3414. Dalbergia rimosa.6 (162).png
Peltogyne pubescens/sub_028/3377. Peltogyne pubescens.6 (201).png,train/Peltogyne pubescens/3377. Peltogyne pubescens.6 (201).png
Pterocarpus soyauxii/sub_039/17.png,train/Pterocarpus soyauxii/17.png
Sindora cochinchinensis/sub_056/gụ37_1.png,train/Sindora cochinchinensis/gụ37_1.png
Afzelia africana/sub_042/doussie6.png,train/Afzelia africana/doussie6.png
Dalbergia tonkinensis/sub_022/3353. Dalbergia tonkinensis.7.(206).png,train/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.7.(206).png
Guibourtia arnoldiana/sub_002/3411. Guibourtia arnoldiana.4 (99).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.4 (99).png
Guibourtia coleosperma/sub_036/Guibourtia coleosperma_3253.10 (13).png,train/Guibourtia coleosperma/Guibourtia coleosperma_3253.10 (13).png
Guibourtia ehie/sub_048/Guibourtia ehie_KREW954_4_(148).png,train/Guibourtia ehie/Guibourtia ehie_KREW954_4_(148).png
Peltogyne pubescens/sub_022/3377. Peltogyne pubescens.2 (58).png,train/Peltogyne pubescens/3377. Peltogyne pubescens.2 (58).png
Pterocarpus soyauxii/sub_009/1109_1.png,train/Pterocarpus soyauxii/1109_1.png
Pterocarpus soyauxii/sub_090/116.png,train/Pterocarpus soyauxii/116__1266a279.png
Dalbergia cochinchinensis/sub_057/Dalbergia cochinchinensis.3280.5 (36).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.5 (36).png
Sindora cochinchinensis/sub_017/gụ41.png,train/Sindora cochinchinensis/gụ41.png
Pterocarpus indicus/sub_024/3395. Pterocarpus indicus.4 (101).png,train/Pterocarpus indicus/3395. Pterocarpus indicus.4 (101).png
Dalbergia oliveri/sub_020/Dalbergia oliveri_3237.4_ (21).png,train/Dalbergia oliveri/Dalbergia oliveri_3237.4_ (21).png
Sindora tonkinensis/sub_011/3381. Sindora tonkinensis.3 (78).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.3 (78).png
Dalbergia cochinchinensis/sub_006/Dalbergia cochinchinensis.3280.6 (27).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.6 (27).png
Pterocarpus macrocarpus/sub_088/153_4.png,train/Pterocarpus macrocarpus/153_4.png
Dalbergia rimosa/sub_048/3414. Dalbergia rimosa.5 (127).png,train/Dalbergia rimosa/3414. Dalbergia rimosa.5 (127).png
Dalbergia rimosa/sub_001/3414. Dalbergia rimosa.1(1).png,train/Dalbergia rimosa/3414. Dalbergia rimosa.1(1).png
Afzelia quanzensis/sub_068/124.png,train/Afzelia quanzensis/124.png
Guibourtia ehie/sub_040/Guibourtia ehie_SXGM640_8_(320).png,train/Guibourtia ehie/Guibourtia ehie_SXGM640_8_(320).png
Pterocarpus macrocarpus/sub_076/144.png,train/Pterocarpus macrocarpus/144__6efb1513.png
Guibourtia coleosperma/sub_039/Guibourtia coleosperma_3253.1 (3).png,train/Guibourtia coleosperma/Guibourtia coleosperma_3253.1 (3).png
Dalbergia tonkinensis/sub_003/3353. Dalbergia tonkinensis.2.(46).png,train/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.2.(46).png
Dalbergia melanoxylon/sub_013/3352. Dalbergia melanoxylon.5.(139).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.5.(139).png
Pterocarpus soyauxii/sub_029/163_1.png,train/Pterocarpus soyauxii/163_1.png
Dalbergia oliveri/sub_037/Dalbergia oliveri_3237.10_ (19).png,train/Dalbergia oliveri/Dalbergia oliveri_3237.10_ (19).png
Pterocarpus macrocarpus/sub_002/133_3.png,train/Pterocarpus macrocarpus/133_3.png
Dalbergia oliveri/sub_046/Dalbergia oliveri_3237.8_ (18).png,train/Dalbergia oliveri/Dalbergia oliveri_3237.8_ (18).png
Dalbergia cochinchinensis/sub_002/Dalbergia cochinchinensis.3280.6 (2).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.6 (2).png
Pterocarpus macrocarpus/sub_001/147_1.png,train/Pterocarpus macrocarpus/147_1__e826c9c5.png
Pterocarpus macrocarpus/sub_048/114_1.png,train/Pterocarpus macrocarpus/114_1__ab8bd0f9.png
Guibourtia arnoldiana/sub_018/3411. Guibourtia arnoldiana.9 (275).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.9 (275).png
Pterocarpus sp/sub_049/15_1.png,train/Pterocarpus sp/15_1__027c3eb4.png
Sindora tonkinensis/sub_018/3381. Sindora tonkinensis.7 (210).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.7 (210).png
Guibourtia coleosperma/sub_014/Guibourtia coleosperma_3253.10 (8).png,train/Guibourtia coleosperma/Guibourtia coleosperma_3253.10 (8).png
Pterocarpus indicus/sub_026/3395. Pterocarpus indicus.9 (257).png,train/Pterocarpus indicus/3395. Pterocarpus indicus.9 (257).png
Dalbergia cochinchinensis/sub_038/Dalbergia cochinchinensis.3280.8 (11).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.8 (11).png
Pterocarpus macrocarpus/sub_015/127_6.png,train/Pterocarpus macrocarpus/127_6.png
Pterocarpus macrocarpus/sub_041/124_3.png,train/Pterocarpus macrocarpus/124_3.png
Afzelia bella/sub_018/Afzelia bella_WJSV740_10_36139.png,train/Afzelia bella/Afzelia bella_WJSV740_10_36139.png
Guibourtia ehie/sub_047/Guibourtia ehie_KREW954_4_(130).png,train/Guibourtia ehie/Guibourtia ehie_KREW954_4_(130).png
Sindora tonkinensis/sub_022/3381. Sindora tonkinensis.10 (318).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.10 (318).png
Pterocarpus erinaceus/sub_026/3403. Pterocarpus erinaceus.10 (329).png,train/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.10 (329).png
Afzelia quanzensis/sub_038/15_4.png,train/Afzelia quanzensis/15_4.png
Afzelia bella/sub_054/Afzelia bella_WJSV740_10_36114.png,train/Afzelia bella/Afzelia bella_WJSV740_10_36114.png
Afzelia bella/sub_014/Afzelia bella_HYBT691_(150).png,train/Afzelia bella/Afzelia bella_HYBT691_(150).png
Sindora tonkinensis/sub_001/3381. Sindora tonkinensis.1 (26).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.1 (26).png
Afzelia africana/sub_018/doussie13_1.png,train/Afzelia africana/doussie13_1__87b0f37e.png
Pterocarpus soyauxii/sub_075/147.png,train/Pterocarpus soyauxii/147__12e81c53.png
Guibourtia arnoldiana/sub_001/3411. Guibourtia arnoldiana.7 (217).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.7 (217).png
Sindora tonkinensis/sub_004/3381. Sindora tonkinensis.4 (102).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.4 (102).png
Dalbergia melanoxylon/sub_020/3352. Dalbergia melanoxylon.4.(116).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.4.(116).png
Guibourtia arnoldiana/sub_041/3411. Guibourtia arnoldiana.7 (196).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.7 (196).png
Guibourtia ehie/sub_017/Guibourtia ehie_TLYO895_9_(353).png,train/Guibourtia ehie/Guibourtia ehie_TLYO895_9_(353).png
Pterocarpus sp/sub_072/114_1_1.png,train/Pterocarpus sp/114_1_1.png
Afzelia bella/sub_060/Afzelia bella_OGHV743_(224).png,train/Afzelia bella/Afzelia bella_OGHV743_(224).png
Pterocarpus macrocarpus/sub_094/119.png,train/Pterocarpus macrocarpus/119.png
Pterocarpus macrocarpus/sub_075/142.png,train/Pterocarpus macrocarpus/142.png
Pterocarpus erinaceus/sub_015/3403. Pterocarpus erinaceus.6 (197).png,train/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.6 (197).png
Afzelia bella/sub_006/Afzelia bella_WJSV740_10_36116.png,train/Afzelia bella/Afzelia bella_WJSV740_10_36116.png
Guibourtia ehie/sub_004/Guibourtia ehie_SXGM640_8_(308).png,train/Guibourtia ehie/Guibourtia ehie_SXGM640_8_(308).png
Dalbergia oliveri/sub_010/Dalbergia oliveri_3237.8_ (7).png,train/Dalbergia oliveri/Dalbergia oliveri_3237.8_ (7).png
Dalbergia tonkinensis/sub_042/3353. Dalbergia tonkinensis.10.(323).png,train/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.10.(323).png
Afzelia bella/sub_033/Afzelia bella_LYSV052_(170).png,train/Afzelia bella/Afzelia bella_LYSV052_(170).png
Afzelia quanzensis/sub_016/10_3.png,train/Afzelia quanzensis/10_3__9f93ce83.png
Afzelia quanzensis/sub_075/142.png,train/Afzelia quanzensis/142__b0f4e31e.png
Afzelia bella/sub_013/Afzelia bella_AMRX692_(46).png,train/Afzelia bella/Afzelia bella_AMRX692_(46).png
Afzelia bella/sub_001/Afzelia bella_WJSV740_10_36131.png,train/Afzelia bella/Afzelia bella_WJSV740_10_36131.png
Afzelia pachyloba/sub_006/3.2_2.png,train/Afzelia pachyloba/3.2_2.png
Guibourtia arnoldiana/sub_001/3411. Guibourtia arnoldiana.7 (211).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.7 (211).png
Dalbergia cochinchinensis/sub_048/Dalbergia cochinchinensis.3280.6 (1).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.6 (1).png
Pterocarpus macrocarpus/sub_005/111_3.png,train/Pterocarpus macrocarpus/111_3__cd2f6808.png
Dalbergia cochinchinensis/sub_043/Dalbergia cochinchinensis.3280.4 (6).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.4 (6).png
Pterocarpus soyauxii/sub_008/122_1.png,train/Pterocarpus soyauxii/122_1__bcbce145.png
Guibourtia arnoldiana/sub_002/3411. Guibourtia arnoldiana.9 (282).png,train/Guibourtia arnoldiana/3411. Guibourtia arnoldiana.9 (282).png
Sindora cochinchinensis/sub_006/gụ68_1.png,train/Sindora cochinchinensis/gụ68_1.png
Dalbergia oliveri/sub_070/Dalbergia oliveri_3237.9_ (5).png,train/Dalbergia oliveri/Dalbergia oliveri_3237.9_ (5).png
Pterocarpus soyauxii/sub_056/146.png,train/Pterocarpus soyauxii/146__8bf2baf6.png
Dalbergia tonkinensis/sub_001/3353. Dalbergia tonkinensis.5.(153).png,train/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.5.(153).png
Afzelia quanzensis/sub_044/127_1.png,train/Afzelia quanzensis/127_1.png
Afzelia bella/sub_042/Afzelia bella_OGHV743_(238).png,train/Afzelia bella/Afzelia bella_OGHV743_(238).png
Guibourtia ehie/sub_013/Guibourtia ehie_GHQN943_3_(102).png,train/Guibourtia ehie/Guibourtia ehie_GHQN943_3_(102).png
Afzelia quanzensis/sub_043/116_3.png,train/Afzelia quanzensis/116_3.png
Pterocarpus indicus/sub_056/3395. Pterocarpus indicus.4 (122).png,train/Pterocarpus indicus/3395. Pterocarpus indicus.4 (122).png
Afzelia quanzensis/sub_005/141_3.png,train/Afzelia quanzensis/141_3__2fc85026.png
Afzelia bella/sub_012/Afzelia bella_GCJA653_(96).png,train/Afzelia bella/Afzelia bella_GCJA653_(96).png
Pterocarpus erinaceus/sub_010/3403. Pterocarpus erinaceus.1(24).png,train/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.1(24).png
Dalbergia melanoxylon/sub_001/3352. Dalbergia melanoxylon.1.(26).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.1.(26).png
Dalbergia oliveri/sub_008/Dalbergia oliveri_3237.10_ (27).png,train/Dalbergia oliveri/Dalbergia oliveri_3237.10_ (27).png
Sindora tonkinensis/sub_029/3381. Sindora tonkinensis.5 (153).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.5 (153).png
Afzelia africana/sub_043/doussie15_2.png,train/Afzelia africana/doussie15_2.png
Pterocarpus indicus/sub_033/3395. Pterocarpus indicus.10 (289).png,train/Pterocarpus indicus/3395. Pterocarpus indicus.10 (289).png
Peltogyne pubescens/sub_032/3377. Peltogyne pubescens.7 (257).png,train/Peltogyne pubescens/3377. Peltogyne pubescens.7 (257).png
Pterocarpus macrocarpus/sub_042/139_1.png,train/Pterocarpus macrocarpus/139_1.png
Dalbergia cochinchinensis/sub_022/Dalbergia cochinchinensis.3280.6 (5).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.6 (5).png
Pterocarpus erinaceus/sub_055/3403. Pterocarpus erinaceus.2 (49).png,train/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.2 (49).png
Pterocarpus sp/sub_043/130_5.png,train/Pterocarpus sp/130_5.png
Guibourtia ehie/sub_009/Guibourtia ehie_FEHC134_2_(44).png,train/Guibourtia ehie/Guibourtia ehie_FEHC134_2_(44).png
Afzelia africana/sub_026/doussie54.png,train/Afzelia africana/doussie54.png
Afzelia bella/sub_007/Afzelia bella_LYSV052_(183).png,train/Afzelia bella/Afzelia bella_LYSV052_(183).png
Pterocarpus soyauxii/sub_060/131_2.png,train/Pterocarpus soyauxii/131_2.png
Afzelia bella/sub_002/Afzelia bella_QCYD170_(241).png,train/Afzelia bella/Afzelia bella_QCYD170_(241).png
Pterocarpus erinaceus/sub_014/3403. Pterocarpus erinaceus.8 (245).png,train/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.8 (245).png
Pterocarpus erinaceus/sub_004/3403. Pterocarpus erinaceus.3 (86).png,train/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.3 (86).png
Dalbergia melanoxylon/sub_003/3352. Dalbergia melanoxylon.2 (47).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.2 (47).png
Peltogyne pubescens/sub_020/3377. Peltogyne pubescens.5 (165).png,train/Peltogyne pubescens/3377. Peltogyne pubescens.5 (165).png
Pterocarpus macrocarpus/sub_048/164.png,train/Pterocarpus macrocarpus/164.png
Dalbergia melanoxylon/sub_022/3352. Dalbergia melanoxylon.10.(277).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.10.(277).png
Guibourtia coleosperma/sub_014/Guibourtia coleosperma_3253.9 (6).png,train/Guibourtia coleosperma/Guibourtia coleosperma_3253.9 (6).png
Peltogyne pubescens/sub_025/3377. Peltogyne pubescens.9 (310).png,train/Peltogyne pubescens/3377. Peltogyne pubescens.9 (310).png
Pterocarpus soyauxii/sub_006/1107.png,train/Pterocarpus soyauxii/1107.png
Pterocarpus indicus/sub_019/3395. Pterocarpus indicus.6 (165).png,train/Pterocarpus indicus/3395. Pterocarpus indicus.6 (165).png
Dalbergia melanoxylon/sub_029/3352. Dalbergia melanoxylon.8.(225).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.8.(225).png
Pterocarpus sp/sub_037/159_1.png,train/Pterocarpus sp/159_1.png
Afzelia quanzensis/sub_037/150_1.png,train/Afzelia quanzensis/150_1.png
Dalbergia rimosa/sub_034/3414. Dalbergia rimosa.6 (178).png,train/Dalbergia rimosa/3414. Dalbergia rimosa.6 (178).png
Afzelia bella/sub_018/Afzelia bella_QUAV174_(309).png,train/Afzelia bella/Afzelia bella_QUAV174_(309).png
Pterocarpus erinaceus/sub_021/3403. Pterocarpus erinaceus.2 (65).png,train/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.2 (65).png
Dalbergia cochinchinensis/sub_001/Dalbergia cochinchinensis.3280.5 (4).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.5 (4).png
Guibourtia ehie/sub_023/Guibourtia ehie_CHYX256_1_(25).png,train/Guibourtia ehie/Guibourtia ehie_CHYX256_1_(25).png
Pterocarpus soyauxii/sub_056/152_1.png,train/Pterocarpus soyauxii/152_1.png
Sindora cochinchinensis/sub_002/gụ54_1.png,train/Sindora cochinchinensis/gụ54_1.png
Guibourtia ehie/sub_008/Guibourtia ehie_GHQN943_3_(94).png,train/Guibourtia ehie/Guibourtia ehie_GHQN943_3_(94).png
Pterocarpus soyauxii/sub_006/115_1.png,train/Pterocarpus soyauxii/115_1__f50b89c2.png
Afzelia quanzensis/sub_029/115_1.png,train/Afzelia quanzensis/115_1__52a0c29d.png
Dalbergia cochinchinensis/sub_057/Dalbergia cochinchinensis.3280.5 (28).png,train/Dalbergia cochinchinensis/Dalbergia cochinchinensis.3280.5 (28).png
Dalbergia rimosa/sub_026/3414. Dalbergia rimosa.3 (65).png,train/Dalbergia rimosa/3414. Dalbergia rimosa.3 (65).png
Sindora cochinchinensis/sub_064/gụ55.png,train/Sindora cochinchinensis/gụ55__0ae2800a.png
Pterocarpus erinaceus/sub_025/3403. Pterocarpus erinaceus.3 (72).png,train/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.3 (72).png
Afzelia africana/sub_040/doussie43_1.png,train/Afzelia africana/doussie43_1.png
Afzelia quanzensis/sub_061/112.png,train/Afzelia quanzensis/112__26fb9ec8.png
Afzelia bella/sub_041/Afzelia bella_FFCA657_9_3215.png,train/Afzelia bella/Afzelia bella_FFCA657_9_3215.png
Afzelia bella/sub_040/Afzelia bella_AMRX692_(66).png,train/Afzelia bella/Afzelia bella_AMRX692_(66).png
Pterocarpus sp/sub_007/157_2.png,train/Pterocarpus sp/157_2.png
Sindora tonkinensis/sub_001/3381. Sindora tonkinensis.3 (85).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.3 (85).png
Pterocarpus macrocarpus/sub_040/118_2.png,train/Pterocarpus macrocarpus/118_2.png
Dalbergia tonkinensis/sub_011/3353. Dalbergia tonkinensis.1.(30).png,train/Dalbergia tonkinensis/3353. Dalbergia tonkinensis.1.(30).png
Afzelia bella/sub_018/Afzelia bella_WJSV740_10_36115.png,train/Afzelia bella/Afzelia bella_WJSV740_10_36115.png
Afzelia quanzensis/sub_063/145_1.png,train/Afzelia quanzensis/145_1.png
Dalbergia melanoxylon/sub_034/3352. Dalbergia melanoxylon.10.(285).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.10.(285).png
Sindora cochinchinensis/sub_016/gụ7.png,train/Sindora cochinchinensis/gụ7.png
Pterocarpus indicus/sub_017/3395. Pterocarpus indicus.5 (127).png,train/Pterocarpus indicus/3395. Pterocarpus indicus.5 (127).png
Afzelia africana/sub_013/doussie47_1.png,train/Afzelia africana/doussie47_1__d2945110.png
Dalbergia rimosa/sub_037/3414. Dalbergia rimosa.2 (41).png,train/Dalbergia rimosa/3414. Dalbergia rimosa.2 (41).png
Sindora tonkinensis/sub_059/3381. Sindora tonkinensis.2 (47).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.2 (47).png
Sindora tonkinensis/sub_014/3381. Sindora tonkinensis.5 (137).png,train/Sindora tonkinensis/3381. Sindora tonkinensis.5 (137).png
Dalbergia melanoxylon/sub_014/3352. Dalbergia melanoxylon.1.(13).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.1.(13).png
Guibourtia ehie/sub_022/Guibourtia ehie_TLYO895_9_(349).png,train/Guibourtia ehie/Guibourtia ehie_TLYO895_9_(349).png
Dalbergia melanoxylon/sub_017/3352. Dalbergia melanoxylon.5.(146).png,train/Dalbergia melanoxylon/3352. Dalbergia melanoxylon.5.(146).png
Pterocarpus soyauxii/sub_012/12.png,train/Pterocarpus soyauxii/12.png
Pterocarpus erinaceus/sub_006/3403. Pterocarpus erinaceus.3 (93).png,train/Pterocarpus erinaceus/3403. Pterocarpus erinaceus.3 (93).png
Guibourtia ehie/sub_023/Guibourtia ehie_TLYO895_9_(332).png,train/Guibourtia ehie/Guibourtia ehie_TLYO895_9_(332).png
